user_id,registration_date,country,platform,acquisition_channel
U001880,2025-07-17,US,iOS,Organic
U001881,2026-06-18,DE,Android,Google Ads
U001882,2025-07-18,DE,Android,Google Ads
U001883,2025-08-15,KR,Android,TikTok
U001884,2026-05-21,KR,iOS,Google Ads
U001885,2025-07-15,US,PC,Google Ads
U001886,2026-06-24,CN,PC,TikTok
U001887,2025-08-22,BR,iOS,Organic
U001888,2025-08-23,FR,Android,Google Ads
U001889,2025-11-04,DE,Android,Organic
U001890,2026-02-06,KR,Android,Organic
U001891,2026-06-07,US,Android,TikTok
U001892,2026-02-13,KR,Android,Referral
U001893,2025-11-13,JP,iOS,App Store
U001894,2025-09-20,PL,Android,Organic
U001895,2026-02-05,KR,Android,Organic
U001896,2026-03-24,JP,PC,Organic
U001897,2025-11-30,CN,Android,Organic
U001898,2025-07-25,JP,iOS,Referral
U001899,2026-04-09,IT,Android,Organic
U001900,2025-11-22,JP,Android,Organic
U001901,2025-07-16,US,Android,Google Ads
U001902,2025-07-13,IT,PC,YouTube
U001903,2026-01-18,US,PC,Google Ads
U001904,2025-07-15,US,PC,Referral
U001905,2026-01-29,DE,Android,Referral
U001906,2025-10-08,CN,Android,Google Ads
U001907,2026-01-07,JP,Android,Organic
U001908,2026-01-25,CN,Android,Google Ads
U001909,2026-06-04,US,iOS,TikTok
U001910,2025-08-21,CN,Android,Organic
U001911,2025-12-11,GB,PC,Referral
U001912,2025-11-05,CA,iOS,TikTok
U001913,2025-11-22,DE,iOS,Organic
U001914,2025-08-18,GB,Android,Organic
U001915,2026-05-05,DE,PC,TikTok
U001916,2025-12-20,BR,iOS,Google Ads
U001917,2026-01-28,FR,Android,Organic
U001918,2025-08-16,IT,Android,TikTok
U001919,2026-05-13,IT,PC,Google Ads
U001920,2025-07-25,BR,iOS,Organic
U001921,2026-01-13,DE,Android,Organic
U001922,2025-07-13,JP,Android,Google Ads
U001923,2026-06-23,IT,Android,Organic
U001924,2026-02-02,JP,iOS,App Store
U001925,2025-07-18,GB,PC,YouTube
U001926,2026-07-08,KR,Android,TikTok
U001927,2026-03-27,KR,Android,TikTok
U001928,2026-01-05,US,Android,Google Ads
U001929,2025-10-26,KR,PC,Organic
U001930,2026-06-11,JP,Android,YouTube
U001931,2025-07-20,ES,Android,Organic
U001932,2026-01-26,CN,PC,TikTok
U001933,2026-01-23,CN,Android,Google Ads
U001934,2026-07-10,JP,PC,App Store
U001935,2025-07-13,JP,Android,Organic
U001936,2026-04-05,PL,Android,YouTube
U001937,2025-09-16,DE,iOS,Organic
U001938,2025-07-19,DE,Android,Google Ads
U001939,2025-08-12,KR,Android,Organic
U001940,2025-08-25,JP,Android,TikTok
U001941,2026-02-12,ES,PC,YouTube
U001942,2025-07-15,ES,iOS,Google Ads
U001943,2025-12-27,JP,iOS,Referral
U001944,2025-07-15,KR,iOS,Organic
U001945,2025-12-22,FR,iOS,Referral
U001946,2026-03-03,DE,iOS,Referral
U001947,2026-02-28,KR,Android,Organic
U001948,2026-01-05,FR,Android,Organic
U001949,2025-11-18,BR,Android,YouTube
U001950,2025-09-16,JP,PC,Google Ads
U001951,2026-05-28,DE,iOS,Google Ads
U001952,2025-07-31,DE,iOS,Organic
U001953,2025-07-14,CA,Android,Google Ads
U001954,2026-03-15,CN,iOS,App Store
U001955,2026-01-29,KR,iOS,Referral
U001956,2025-11-12,KR,Android,Referral
U001957,2025-11-20,GB,iOS,TikTok
U001958,2025-12-23,JP,Android,Referral
U001959,2025-07-31,JP,iOS,Referral
U001960,2025-11-09,GB,PC,Google Ads
U001961,2025-12-15,JP,iOS,Organic
U001962,2025-11-01,DE,Android,TikTok
U001963,2026-06-30,US,Android,Organic
U001964,2025-07-16,US,Android,TikTok
U001965,2025-12-06,PL,iOS,Organic
U001966,2026-03-02,US,iOS,Organic
U001967,2026-03-14,US,iOS,TikTok
U001968,2025-12-22,KR,Android,Google Ads
U001969,2025-09-07,CN,Android,Organic
U001970,2025-12-08,FR,PC,Organic
U001971,2025-10-20,CN,Android,Google Ads
U001972,2025-10-16,PL,Android,Google Ads
U001973,2025-12-07,JP,PC,TikTok
U001974,2025-08-13,US,Android,Organic
U001975,2025-07-13,PL,PC,Organic
U001976,2025-07-17,IT,iOS,Organic
U001977,2025-07-16,BR,PC,YouTube
U001978,2026-05-27,,PC,YouTube
U001979,2025-09-20,KR,Android,YouTube
U001980,2026-05-19,FR,Android,App Store
U001981,2025-07-17,PL,PC,App Store
U001982,2025-09-25,ES,Android,TikTok
U001983,2026-05-10,FR,Android,App Store
U001984,2025-11-05,KR,Android,Google Ads
U001985,2026-01-19,CN,Android,App Store
U001986,2025-10-19,US,iOS,YouTube
U001987,2025-07-30,JP,PC,Organic
U001988,2026-06-24,ES,Android,YouTube
U001989,2025-08-11,FR,PC,Organic
U001990,2026-01-06,US,iOS,TikTok
U001991,2026-02-12,CA,iOS,Referral
U001992,2025-12-06,CN,iOS,Organic
U001993,2025-09-01,US,Android,Google Ads
U001994,2026-04-22,GB,Android,YouTube
U001995,2026-03-02,FR,Android,Referral
U001996,2025-12-12,KR,PC,TikTok
U001997,2025-11-21,,PC,Organic
U001998,2025-09-15,PL,Android,TikTok
U001999,2026-01-16,CN,PC,Organic
U002000,2025-07-13,BR,Android,Organic
U002001,2026-01-11,CN,Android,Organic
U002002,2026-01-03,CN,PC,TikTok
U002003,2025-07-21,IT,Android,Organic
U002004,2025-08-04,KR,iOS,YouTube
U002005,2026-06-15,CN,PC,Organic
U002006,2026-02-02,CN,Android,TikTok
U002007,2026-01-04,CN,iOS,Referral
U002008,2025-11-26,US,iOS,Google Ads
U002009,2025-08-15,US,iOS,Referral
U002010,2025-11-09,JP,iOS,Organic
U002011,2026-04-23,KR,iOS,TikTok
U002012,2025-09-23,US,iOS,YouTube
U002013,2026-06-27,JP,Android,YouTube
U002014,2025-10-04,JP,Android,Organic
U002015,2025-10-17,CN,iOS,YouTube
U002016,2025-12-09,US,Android,Organic
U002017,2025-12-24,US,iOS,App Store
U002018,2025-12-23,GB,Android,Referral
U002019,2025-12-13,US,Android,Google Ads
U002020,2025-10-10,KR,iOS,TikTok
U002021,2026-04-18,BR,Android,Organic
U002022,2025-10-27,JP,Android,Google Ads
U002023,2025-10-29,JP,Android,YouTube
U002024,2025-07-31,US,iOS,TikTok
U002025,2025-10-19,US,Android,Organic
U002026,2025-11-09,CN,Android,Organic
U002027,2025-09-25,KR,PC,App Store
U002028,2025-07-22,JP,Android,YouTube
U002029,2026-06-26,JP,Android,Referral
U002030,2025-11-14,CN,Pc,Referral
U002031,2025-09-06,FR,Android,TikTok
U002032,2025-09-16,US,Android,Organic
U002033,2026-07-12,PL,Android,Organic
U002034,2026-01-28,CA,Android,Organic
U002035,2026-04-11,CN,Android,Google Ads
U002036,2026-03-02,CN,Android,TikTok
U002037,2025-11-14,KR,Android,Google Ads
U002038,2026-05-18,US,Android,Organic
U002039,2026-03-14,KR,PC,Organic
U002040,2026-03-26,BR,Android,Organic
U002041,2025-09-17,US,Android,Organic
U002042,2025-09-28,CN,iOS,Organic
U002043,2025-09-05,US,Android,Google Ads
U002044,2025-11-28,KR,Android,Google Ads
U002045,2025-07-13,KR,iOS,App Store
U002046,2025-08-08,CA,Android,Google Ads
U002047,2026-07-09,BR,Android,YouTube
U002048,2026-02-09,US,iOS,Organic
U002049,2026-05-13,US,Android,Referral
U002050,2026-01-02,IT,Android,Organic
U002051,2025-08-19,US,PC,Organic
U002052,2026-01-03,KR,PC,TikTok
U002053,2025-11-30,DE,Android,Google Ads
U002054,2026-05-05,CN,Android,Referral
U002055,2025-10-23,BR,Android,TikTok
U002056,2026-03-15,GB,PC,YouTube
U002057,2026-02-11,PL,PC,TikTok
U002058,2025-10-15,DE,Android,Google Ads
U002059,2025-11-23,PL,Android,Organic
U002060,2026-05-15,PL,iOS,Organic
U002061,2026-05-20,BR,Android,Organic
U002062,2026-06-08,CA,iOS,TikTok
U002063,2025-11-15,US,iOS,App Store
U002064,2025-08-07,FR,Android,TikTok
U002065,2026-04-08,PL,iOS,Organic
U002066,2026-04-06,KR,iOS,Organic
U002067,2025-09-20,PL,Android,Google Ads
U002068,2025-09-07,BR,PC,TikTok
U002069,2025-10-01,IT,PC,YouTube
U002070,2025-08-01,PL,PC,Google Ads
U002071,2026-02-21,JP,iOS,Organic
U002072,2026-06-22,JP,iOS,TikTok
U002073,2025-11-14,CN,Android,TikTok
U002074,2025-07-20,JP,Android,Organic
U002075,2025-08-12,CN,Android,Google Ads
U002076,2025-10-06,JP,Android,Organic
U002077,2026-07-06,DE,PC,Referral
U002078,2025-11-30,IT,Android,TikTok
U002079,2026-01-28,CN,Android,Google Ads
U002080,2026-01-04,CN,Android,Organic
U002081,2025-07-15,US,Android,TikTok
U002082,2026-02-05,KR,iOS,YouTube
U002083,2025-07-20,BR,iOS,Organic
U002084,2025-07-16,FR,Android,Organic
U002085,2025-08-31,US,Android,Referral
U002086,2025-08-11,BR,iOS,App Store
U002087,2026-05-12,CN,iOS,Google Ads
U002088,2025-12-10,KR,iOS,Google Ads
U002089,2025-11-13,DE,iOS,Organic
U002090,2025-11-29,FR,PC,Organic
U002091,2025-11-03,US,PC,TikTok
U002092,2025-07-20,BR,PC,TikTok
U002093,2025-07-23,FR,PC,Organic
U002094,2025-08-11,FR,Android,YouTube
U002095,2026-02-24,CN,Android,Referral
U002096,2026-03-07,JP,Android,TikTok
U002097,2025-08-18,US,iOS,YouTube
U002098,2026-01-02,FR,Android,Organic
U002099,2026-02-24,JP,iOS,Referral
U002100,2025-09-26,PL,iOS,Organic
U002101,2025-09-24,US,Android,TikTok
U002102,2026-02-04,US,Android,Organic
U002103,2025-07-14,IT,Android,TikTok
U002104,2026-04-24,US,iOS,Organic
U002105,2025-08-18,KR,iOS,Google Ads
U002106,2025-07-31,US,Android,YouTube
U002107,2025-09-13,DE,PC,Referral
U002108,2025-08-13,,PC,TikTok
U002109,2025-11-06,CN,iOS,App Store
U002110,2026-02-03,US,Android,Referral
U002111,2025-10-19,CN,iOS,TikTok
U002112,2025-07-21,PL,iOS,App Store
U002113,2025-07-15,US,Android,Google Ads
U002114,2025-09-29,JP,PC,Organic
U002115,2025-07-14,PL,Android,Organic
U002116,2026-06-03,BR,iOS,YouTube
U002117,2025-09-13,FR,Android,App Store
U002118,2026-04-08,DE,iOS,YouTube
U002119,2026-01-15,FR,PC,Organic
U002120,2025-12-05,GB,PC,TikTok
U002121,2025-08-26,US,iOS,TikTok
U002122,2026-04-13,DE,iOS,Google Ads
U002123,2025-09-10,US,iOS,TikTok
U002124,2026-03-08,FR,iOS,Organic
U002125,2025-07-13,US,iOS,Google Ads
U002126,2025-10-09,GB,iOS,Google Ads
U002127,2025-09-04,DE,iOS,Google Ads
U002128,2025-07-13,FR,PC,Organic
U002129,2026-01-19,CN,iOS,Organic
U002130,2025-12-19,CN,PC,TikTok
U002131,2025-07-24,PL,iOS,TikTok
U002132,2026-03-10,GB,iOS,Google Ads
U002133,2025-07-16,JP,Android,TikTok
U002134,2026-01-23,CN,Android,TikTok
U002135,2025-10-05,US,Android,Organic
U002136,2025-08-13,CA,iOS,Google Ads
U002137,2025-07-15,JP,Android,App Store
U002138,2026-01-02,ES,iOS,Organic
U002139,2026-01-03,JP,PC,Organic
U002140,2025-10-23,PL,Android,Organic
U002141,2025-10-09,CN,PC,YouTube
U002142,2026-02-16,CA,Android,TikTok
U002143,2025-12-11,JP,PC,App Store
U002144,2026-05-28,DE,Android,Organic
U002145,2025-10-23,JP,Android,Organic
U002146,2026-03-13,BR,Android,Google Ads
U002147,2025-12-31,KR,Android,Google Ads
U002148,2026-07-06,US,PC,Referral
U002149,2025-12-02,PL,Android,YouTube
U002150,2026-06-15,GB,iOS,Google Ads
U002151,2025-08-23,CN,Android,TikTok
U002152,2025-11-19,CN,iOS,App Store
U002153,2026-01-05,US,Android,TikTok
U002154,2025-09-19,CN,iOS,Google Ads
U002155,2026-06-12,CN,Android,TikTok
U002156,2026-01-18,JP,iOS,Google Ads
U002157,2025-09-16,CA,Android,TikTok
U002158,2026-02-05,PL,iOS,App Store
U002159,2025-07-14,US,Android,TikTok
U002160,2025-07-13,US,Android,Organic
U002161,2025-07-24,BR,iOS,Referral
U002162,2025-10-24,KR,iOS,YouTube
U002163,2026-01-01,GB,iOS,Referral
U002164,2026-03-20,CN,Android,TikTok
U002165,2026-05-06,US,PC,Organic
U002166,2025-12-09,DE,Android,Google Ads
U002167,2025-09-23,US,Android,Google Ads
U002168,2025-10-13,DE,iOS,Google Ads
U002169,2025-10-16,US,PC,Organic
U002170,2025-07-14,US,Android,TikTok
U002171,2026-04-22,US,Android,Google Ads
U002172,2025-11-10,BR,PC,TikTok
U002173,2026-05-21,JP,Android,Organic
U002174,2025-08-27,JP,iOS,Organic
U002175,2025-12-23,DE,Android,App Store
U002176,2026-02-11,PL,Android,Referral
U002177,2026-07-03,US,iOS,Organic
U002178,2025-08-24,US,PC,Referral
U002179,2025-12-18,US,iOS,Organic
U002180,2025-09-23,KR,iOS,Organic
U002181,2026-05-21,JP,iOS,Referral
U002182,2025-10-18,DE,iOS,Referral
U002183,2026-02-08,DE,Android,Referral
U002184,2026-02-26,CA,Android,Organic
U002185,2025-09-06,CA,Android,Organic
U002186,2025-09-29,FR,Android,App Store
U002187,2026-02-02,JP,Android,Google Ads
U002188,2026-01-03,JP,iOS,Organic
U002189,2025-11-11,BR,Android,TikTok
U002190,2026-02-16,US,Android,Referral
U002191,2025-09-28,PL,Android,Google Ads
U002192,2025-11-07,KR,Android,YouTube
U002193,2026-05-14,CN,Android,YouTube
U002194,2025-09-13,KR,Android,Google Ads
U002195,2025-07-27,FR,Android,Organic
U002196,2026-01-25,KR,iOS,Organic
U002197,2025-09-05,FR,PC,TikTok
U002198,2025-12-05,CN,PC,Organic
U002199,2026-06-02,JP,Android,TikTok
U002200,2025-12-09,CA,iOS,Google Ads
U002201,2025-09-05,CN,iOS,Referral
U002202,2026-01-16,JP,Android,YouTube
U002203,2025-07-23,JP,PC,Google Ads
U002204,2026-04-12,DE,Android,Google Ads
U002205,2026-02-07,DE,Android,Google Ads
U002206,2026-06-19,DE,Android,Google Ads
U002207,2026-03-06,KR,iOS,Google Ads
U002208,2026-06-09,CN,PC,Google Ads
U002209,2025-07-14,FR,Android,Google Ads
U002210,2025-08-19,KR,iOS,Organic
U002211,2025-09-22,GB,Android,TikTok
U002212,2025-12-29,GB,iOS,Organic
U002213,2026-03-02,FR,Android,Organic
U002214,2026-05-30,DE,iOS,Referral
U002215,2025-10-01,JP,Android,Organic
U002216,2025-11-17,IT,Android,Organic
U002217,2026-07-04,FR,Android,Organic
U002218,2025-10-19,JP,Android,Organic
U002219,2026-04-30,US,Android,TikTok
U002220,2025-07-15,DE,PC,TikTok
U002221,2025-10-30,US,iOS,Google Ads
U002222,2025-07-30,DE,iOS,App Store
U002223,2025-12-18,JP,iOS,TikTok
U002224,2025-07-20,ES,Android,Organic
U002225,2025-12-29,JP,iOS,Google Ads
U002226,2025-12-03,ES,Android,YouTube
U002227,2025-12-30,PL,Android,YouTube
U002228,2026-03-24,CN,Android,Organic
U002229,2025-12-31,KR,Android,Google Ads
U002230,2026-01-13,DE,iOS,TikTok
U002231,2026-01-26,US,iOS,Google Ads
U002232,2025-11-09,GB,Android,TikTok
U002233,2025-08-16,KR,iOS,YouTube
U002234,2025-11-12,CN,Android,Organic
U002235,2025-07-18,CN,Android,Organic
U002236,2026-01-28,BR,iOS,Google Ads
U002237,2025-11-15,JP,iOS,YouTube
U002238,2025-08-28,GB,iOS,App Store
U002239,2025-08-12,PL,iOS,Organic
U002240,2026-07-10,US,Android,Google Ads
U002241,2025-07-17,DE,PC,YouTube
U002242,2025-08-02,KR,Android,Organic
U002243,2026-01-31,KR,iOS,App Store
U002244,2025-11-10,DE,PC,Google Ads
U002245,2026-05-01,US,iOS,Google Ads
U002246,2025-10-04,JP,iOS,Organic
U002247,2026-01-04,JP,iOS,Google Ads
U002248,2025-07-31,PL,iOS,Google Ads
U002249,2026-05-16,GB,iOS,Google Ads
U002250,2026-04-03,JP,Android,Organic
U002251,2026-02-07,PL,iOS,Organic
U002252,2025-09-19,PL,Android,Organic
U002253,2026-07-10,BR,Android,Google Ads
U002254,2026-01-20,US,PC,YouTube
U002255,2025-07-18,,PC,Referral
U002256,2025-10-03,KR,Android,Google Ads
U002257,2025-11-15,DE,iOS,TikTok
U002258,2026-01-01,CN,Android,TikTok
U002259,2025-09-01,US,Android,Google Ads
U002260,2025-10-09,CN,iOS,YouTube
U002261,2025-07-15,FR,Android,Referral
U002262,2025-08-03,DE,iOS,TikTok
U002263,2026-02-15,CN,PC,Google Ads
U002264,2026-04-12,CN,Android,Google Ads
U002265,2026-05-20,DE,PC,Referral
U002266,2025-07-19,JP,Android,Organic
U002267,2026-03-18,CA,iOS,Google Ads
U002268,2025-07-25,JP,iOS,Organic
U002269,2025-09-02,JP,Android,Organic
U002270,2025-09-07,DE,PC,Organic
U002271,2025-09-19,US,iOS,Google Ads
U002272,2026-01-20,KR,Android,Organic
U002273,2025-09-04,CA,PC,YouTube
U002274,2026-02-21,,PC,TikTok
U002275,2026-03-02,CN,Android,YouTube
U002276,2026-05-21,US,Android,YouTube
U002277,2026-02-01,CN,iOS,Google Ads
U002278,2025-07-28,JP,Android,Referral
U002279,2025-12-29,JP,Android,Organic
U002280,2026-01-26,CA,iOS,Google Ads
U002281,2025-12-20,US,PC,App Store
U002282,2026-04-21,CN,iOS,App Store
U002283,2025-09-26,JP,PC,YouTube
U002284,2026-03-13,GB,iOS,Organic
U002285,2025-07-19,BR,Android,Organic
U002286,2025-09-09,CN,Android,Organic
U002287,2025-11-22,GB,PC,Google Ads
U002288,2025-07-26,FR,PC,TikTok
U002289,2025-08-05,US,PC,App Store
U002290,2025-08-20,DE,PC,Google Ads
U002291,2025-12-27,KR,Android,TikTok
U002292,2025-11-14,,Android,Referral
U002293,2026-04-14,GB,Android,TikTok
U002294,2025-10-01,PL,iOS,Google Ads
U002295,2026-06-24,ES,iOS,Referral
U002296,2026-03-28,KR,iOS,TikTok
U002297,2026-06-23,US,Android,Google Ads
U002298,2026-06-26,BR,Android,TikTok
U002299,2026-07-08,DE,iOS,YouTube
U002300,2025-09-13,BR,Android,Google Ads
U002301,2025-12-18,BR,iOS,TikTok
U002302,2026-06-23,KR,Android,TikTok
U002303,2025-08-04,US,Android,Organic
U002304,2026-03-02,DE,iOS,App Store
U002305,2025-10-22,CN,Android,Organic
U002306,2026-03-19,KR,iOS,Google Ads
U002307,2025-09-10,GB,PC,Organic
U002308,2025-09-06,US,PC,YouTube
U002309,2025-08-16,PL,iOS,YouTube
U002310,2025-08-03,DE,iOS,Referral
U002311,2025-08-02,CN,Android,Organic
U002312,2026-01-12,US,Android,TikTok
U002313,2026-04-27,PL,iOS,Organic
U002314,2025-07-19,JP,PC,Google Ads
U002315,2026-02-13,JP,iOS,Organic
U002316,2025-08-08,BR,Android,Organic
U002317,2026-07-04,CN,iOS,App Store
U002318,2025-07-29,ES,iOS,YouTube
U002319,2026-02-21,KR,PC,Organic
U002320,2026-06-13,GB,Android,Organic
U002321,2025-09-15,US,Android,App Store
U002322,2025-08-24,JP,PC,App Store
U002323,2025-08-21,JP,iOS,YouTube
U002324,2025-10-19,JP,Android,Referral
U002325,2025-07-17,CN,iOS,Referral
U002326,2026-03-20,US,Android,Referral
U002327,2026-03-18,CA,Android,Organic
U002328,2025-10-15,FR,Android,Google Ads
U002329,2025-08-09,GB,Android,Organic
U002330,2026-01-18,JP,iOS,Google Ads
U002331,2025-10-13,DE,Android,Referral
U002332,2025-11-23,US,PC,YouTube
U002333,2025-12-17,KR,PC,TikTok
U002334,2025-07-31,DE,iOS,Google Ads
U002335,2025-10-23,ES,Android,Organic
U002336,2025-10-12,KR,Android,Google Ads
U002337,2026-03-09,IT,iOS,Google Ads
U002338,2026-03-16,JP,iOS,YouTube
U002339,2025-07-13,US,iOS,App Store
U002340,2025-07-17,IT,Android,Organic
U002341,2025-08-05,DE,iOS,App Store
U002342,2026-02-15,KR,iOS,Google Ads
U002343,2026-04-20,IT,Android,TikTok
U002344,2025-08-15,JP,Android,YouTube
U002345,2025-09-20,CN,iOS,Google Ads
U002346,2025-08-23,US,iOS,TikTok
U002347,2026-02-28,BR,Android,Organic
U002348,2026-02-19,CN,iOS,Organic
U002349,2026-06-04,BR,iOS,TikTok
U002350,2025-10-23,US,iOS,TikTok
U002351,2025-10-09,PL,Android,TikTok
U002352,2026-01-22,FR,iOS,TikTok
U002353,2025-12-21,IT,Android,Organic
U002354,2026-05-22,JP,PC,Referral
U002355,2025-12-03,PL,Android,Google Ads
U002356,2025-09-27,BR,iOS,TikTok
U002357,2026-06-23,KR,Android,Referral
U002358,2025-07-23,KR,iOS,Organic
U002359,2025-07-14,US,PC,App Store
U002360,2025-07-22,KR,Android,YouTube
U002361,2026-01-23,PL,Android,Google Ads
U002362,2025-08-10,CN,Android,Organic
U002363,2025-10-21,US,PC,YouTube
U002364,2026-04-06,BR,iOS,Organic
U002365,2025-10-17,GB,Android,Organic
U002366,2025-08-07,ES,iOS,Organic
U002367,2025-10-02,FR,Android,Organic
U002368,2026-03-04,US,PC,Organic
U002369,2026-07-07,JP,Android,Referral
U002370,2025-11-10,US,Android,YouTube
U002371,2025-10-17,KR,iOS,YouTube
U002372,2025-11-22,PL,Android,App Store
U002373,2025-08-12,DE,Android,Google Ads
U002374,2026-03-06,FR,PC,Organic
U002375,2025-08-29,US,iOS,Organic
U002376,2025-07-26,JP,PC,Referral
U002377,2025-09-08,KR,Android,App Store
U002378,2025-07-13,US,PC,Organic
U002379,2025-08-29,FR,Android,Organic
U002380,2025-12-14,CA,iOS,App Store
U002381,2026-05-08,FR,Android,TikTok
U002382,2025-09-06,CN,iOS,Google Ads
U002383,2026-02-28,DE,iOS,TikTok
U002384,2025-08-01,US,PC,Referral
U002385,2025-12-14,KR,Android,Google Ads
U002386,2026-01-23,US,Android,Organic
U002387,2025-11-26,BR,iOS,YouTube
U002388,2025-09-30,DE,iOS,Organic
U002389,2026-01-27,BR,Android,Organic
U002390,2025-08-14,US,Android,YouTube
U002391,2025-08-11,IT,iOS,Referral
U002392,2025-09-13,BR,Android,Google Ads
U002393,2025-09-28,BR,Android,Organic
U002394,2026-06-19,FR,iOS,Google Ads
U002395,2026-01-18,JP,PC,Organic
U002396,2025-08-02,DE,iOS,YouTube
U002397,2026-02-11,GB,iOS,TikTok
U002398,2026-02-05,FR,iOS,App Store
U002399,2026-03-07,DE,Android,YouTube
U002400,2025-07-28,CN,Android,TikTok
U002401,2026-06-23,DE,iOS,Organic
U002402,2026-01-25,JP,PC,Organic
U002403,2025-10-24,CA,iOS,Google Ads
U002404,2026-01-04,JP,iOS,App Store
U002405,2026-04-10,ES,iOS,Google Ads
U002406,2025-07-19,US,iOS,Google Ads
U002407,2025-11-08,BR,Android,Google Ads
U002408,2025-09-20,PL,Android,TikTok
U002409,2026-02-25,CN,Android,Google Ads
U002410,2025-08-12,US,PC,Referral
U002411,2026-04-20,PL,iOS,Google Ads
U002412,2025-08-10,KR,PC,Organic
U002413,2026-06-25,BR,iOS,TikTok
U002414,2025-08-26,KR,Android,YouTube
U002415,2025-08-12,US,Android,App Store
U002416,2025-10-12,JP,Android,YouTube
U002417,2026-02-19,JP,Android,Google Ads
U002418,2025-10-17,JP,Android,Google Ads
U002419,2025-07-14,US,PC,Google Ads
U002420,2025-10-30,CA,PC,Google Ads
U002421,2025-07-26,BR,Android,YouTube
U002422,2026-02-24,BR,PC,App Store
U002423,2026-07-12,KR,Android,Organic
U002424,2025-07-19,KR,PC,Organic
U002425,2026-04-07,JP,iOS,Google Ads
U002426,2025-12-03,PL,Android,App Store
U002427,2025-08-31,PL,Android,Organic
U002428,2026-01-11,DE,PC,Google Ads
U002429,2025-11-16,JP,Android,Organic
U002430,2026-04-01,KR,iOS,Organic
U002431,2025-11-08,JP,Android,Organic
U002432,2025-10-13,PL,iOS,Google Ads
U002433,2025-11-15,US,iOS,Google Ads
U002434,2025-08-06,US,Android,YouTube
U002435,2025-11-26,IT,PC,Google Ads
U002436,2026-02-21,CN,PC,Google Ads
U002437,2026-01-09,CA,iOS,Google Ads
U002438,2026-04-19,BR,Android,TikTok
U002439,2026-04-14,IT,iOS,Google Ads
U002440,2025-07-29,KR,Android,YouTube
U002441,2026-04-27,GB,Android,YouTube
U002442,2026-03-25,US,Android,Google Ads
U002443,2025-07-29,CN,Android,Organic
U002444,2025-10-06,FR,iOS,Organic
U002445,2026-05-29,FR,iOS,Google Ads
U002446,2025-08-05,DE,iOS,Organic
U002447,2026-01-05,CN,Android,Referral
U002448,2026-04-29,CN,iOS,Organic
U002449,2026-01-27,IT,Android,Organic
U002450,2025-08-01,ES,Android,Organic
U002451,2026-05-10,DE,iOS,Google Ads
U002452,2026-06-20,JP,PC,YouTube
U002453,2025-08-08,BR,iOS,Google Ads
U002454,2026-05-08,DE,PC,TikTok
U002455,2025-11-13,GB,iOS,Google Ads
U002456,2025-09-17,ES,Android,YouTube
U002457,2026-02-17,US,PC,Organic
U002458,2026-01-18,US,iOS,TikTok
U002459,2026-03-03,US,Android,Referral
U002460,2026-02-19,US,iOS,Organic
U002461,2026-02-11,US,PC,YouTube
U002462,2026-01-03,JP,Android,Referral
U002463,2025-10-08,FR,Android,Organic
U002464,2026-03-12,PL,Android,Referral
U002465,2025-09-06,CA,Android,YouTube
U002466,2026-02-11,US,iOS,Referral
U002467,2025-08-09,PL,Android,YouTube
U002468,2026-06-20,KR,Android,Google Ads
U002469,2025-08-26,JP,Android,Organic
U002470,2025-12-24,FR,Android,Organic
U002471,2026-02-06,BR,Android,Organic
U002472,2025-07-25,CA,iOS,Organic
U002473,2025-12-11,KR,Android,Google Ads
U002474,2026-01-22,JP,iOS,Organic
